# ratedPower, rotorDiameter, ratedQ, blade_mass, Vrated, I1, I2, I3, ratedT, extremeT
6.770000000000000000e+03 4.400000000000000000e+01 1.077478964732131455e+06 2.555862653714902081e+03 2.589421778605967006e+01 7.602007797914140392e+05 3.655610862008719123e+05 3.004485199270127923e+05 5.031809663877245621e+05 3.220199371831176904e+04
6.770000000000000000e+03 4.600000000000000000e+01 1.077478964732131455e+06 2.458335478534216691e+03 2.513813130693878861e+01 8.053689743127716938e+05 3.872813141852346016e+05 3.183000106811276637e+05 5.147096867295267875e+05 3.137829433193417572e+04
6.770000000000000000e+03 4.800000000000000000e+01 1.077478964732131455e+06 2.686243755824445088e+03 2.439780199365653957e+01 9.055667143238957506e+05 4.354638412847059080e+05 3.579004208446556586e+05 5.285454770962758921e+05 3.441956953897744825e+04
6.770000000000000000e+03 5.000000000000000000e+01 1.077478964732131455e+06 2.999378760357746160e+03 2.371273793176428057e+01 1.074711525233593769e+06 5.168012490394785418e+05 4.247502708344138809e+05 5.593935953695265343e+05 3.771352268903674849e+04
6.770000000000000000e+03 5.200000000000000000e+01 1.077478964732131455e+06 3.346858019822117512e+03 2.316517641737392097e+01 1.261788331077905139e+06 6.067616939185281517e+05 4.986872502782111987e+05 5.921024827061294345e+05 4.164016647258114244e+04
6.770000000000000000e+03 5.400000000000000000e+01 1.077478964732131455e+06 3.967314255021615736e+03 2.258964888930684367e+01 1.411624284441804513e+06 6.788139665808626451e+05 5.579058036088044755e+05 6.127736223896299489e+05 5.096419047419212438e+04
6.770000000000000000e+03 5.600000000000000000e+01 1.077478964732131455e+06 4.130484033436338905e+03 2.204803977390970360e+01 1.757595513530807570e+06 8.451826702998048859e+05 6.946414482968323864e+05 6.181957880656654015e+05 5.102447040231860592e+04
6.770000000000000000e+03 6.000000000000000000e+01 1.077478964732131455e+06 5.058805511860143270e+03 2.104880966012969168e+01 2.397989105772192124e+06 1.153131548279215349e+06 9.477394614460158627e+05 6.230177696176507743e+05 6.185197636856169993e+04
6.770000000000000000e+03 7.000000000000000000e+01 1.897472680874332087e+06 4.891788853239446325e+03 1.900082672982165022e+01 3.572458675762049388e+06 1.717903886230732314e+06 1.411916364947204944e+06 6.404575447665438987e+05 5.882907272332158027e+04
6.770000000000000000e+03 7.200000000000000000e+01 2.046720713510228554e+06 4.844720803455181340e+03 1.864731069984055267e+01 3.653293806368895341e+06 1.756775430345611880e+06 1.443864234502926003e+06 6.581425461426251568e+05 5.607909963551915280e+04
6.770000000000000000e+03 7.400000000000000000e+01 2.138076798278243747e+06 5.037944161215895292e+03 1.830983029413945218e+01 4.013036025645008776e+06 1.929766250569411088e+06 1.586042485578153282e+06 6.651941325836061733e+05 5.696100899356297305e+04
6.770000000000000000e+03 7.600000000000000000e+01 2.150002041804992128e+06 5.549841137166149565e+03 1.798715354694031632e+01 4.764182646747774445e+06 2.290973423734616954e+06 1.882912597472047433e+06 6.607291093603209592e+05 6.598180307405116037e+04
6.770000000000000000e+03 7.800000000000000000e+01 2.228296841439603828e+06 5.787883874943671799e+03 1.767837040098570967e+01 5.214433550713235512e+06 2.507487552491101436e+06 2.060861925186944194e+06 6.683048211566832615e+05 6.855440303304187546e+04
6.770000000000000000e+03 8.000000000000000000e+01 2.305439208014901262e+06 6.043375002324702109e+03 1.738246063806804287e+01 5.712883082360628992e+06 2.747179166929241735e+06 2.257860439293787349e+06 6.773293269874219550e+05 7.124294775364511588e+04
6.770000000000000000e+03 8.200000000000000000e+01 2.379268521593014244e+06 6.314926284634961121e+03 1.709865494124255392e+01 6.249435746738945134e+06 3.005193602073503658e+06 2.469918172146406490e+06 6.874380121419831412e+05 7.414731036586430855e+04
6.770000000000000000e+03 8.400000000000000000e+01 2.450127260632189456e+06 6.602378245512078138e+03 1.682616256155257872e+01 6.831033146569180302e+06 3.284868896897431463e+06 2.699778601940149441e+06 6.984798870243978454e+05 7.716803303571401921e+04
6.770000000000000000e+03 8.600000000000000000e+01 2.516531405960601289e+06 6.905924056186791859e+03 1.656426918443095886e+01 7.453863946199684404e+06 3.584372277694747783e+06 2.945935402733339928e+06 7.102913088701143861e+05 8.033800113243615488e+04
6.770000000000000000e+03 8.800000000000000000e+01 2.582275115036361385e+06 7.224873858459469375e+03 1.631233376739042029e+01 8.130500730864867568e+06 3.909749578719799407e+06 3.213357544205764309e+06 7.228943751054897439e+05 8.364525420727895107e+04
6.770000000000000000e+03 9.000000000000000000e+01 2.644433517399112228e+06 7.560057588765484979e+03 1.606977275779927794e+01 8.853547957290304825e+06 4.257444472612351179e+06 3.499122140601549298e+06 7.361078508035331033e+05 8.711795154349210497e+04
6.770000000000000000e+03 9.200000000000000000e+01 2.703581480173432734e+06 7.911849310091465668e+03 1.583601859383320409e+01 9.629697193937547505e+06 4.630674763273976743e+06 3.805873850928825326e+06 7.498883407419018913e+05 9.071768487624191039e+04
6.770000000000000000e+03 9.400000000000000000e+01 2.759528234846592881e+06 8.279960455055530474e+03 1.561059879319744503e+01 1.046134919272770733e+07 5.030594910820094869e+06 4.134561506576066837e+06 7.641548925746325403e+05 9.442769619018647063e+04
6.770000000000000000e+03 9.600000000000000000e+01 2.815703205319083296e+06 8.665310876051362357e+03 1.539301924772507135e+01 1.135448674391783960e+07 5.460081885865604505e+06 4.487549641394793056e+06 7.789518899590570945e+05 9.836179073116036307e+04
6.770000000000000000e+03 9.800000000000000000e+01 2.870202806815033779e+06 9.067821214429885003e+03 1.518286747633920264e+01 1.232518684604503028e+07 5.926866705273810774e+06 4.871192248361254111e+06 7.941651331727505894e+05 1.022898442850799329e+05
6.770000000000000000e+03 1.000000000000000000e+02 2.919350861791006289e+06 9.487886040986531953e+03 1.497974995027078826e+01 1.333587631987552904e+07 6.412881389403233305e+06 5.270639558322582394e+06 8.096201117222649045e+05 1.065056753028643434e+05
6.770000000000000000e+03 1.020000000000000000e+02 2.969849091441922821e+06 9.925773187001675979e+03 1.478328983514638217e+01 1.444639835171127319e+07 6.946902993957839906e+06 5.709542950269822031e+06 8.254682005720852176e+05 1.106845127363227803e+05
6.770000000000000000e+03 1.040000000000000000e+02 3.018211401641504373e+06 1.037728305732422268e+04 1.459341377615041146e+01 1.561157324558798596e+07 7.507205760203920305e+06 6.170046387818817049e+06 8.412301633949439274e+05 1.150410228872509470e+05
6.770000000000000000e+03 1.060000000000000000e+02 3.067431877940437291e+06 1.084901382213580473e+04 1.440923343838092130e+01 1.687879028845203668e+07 8.116577982590677217e+06 6.670879187621070072e+06 8.575428864117152989e+05 1.194968934010787052e+05
6.770000000000000000e+03 1.080000000000000000e+02 3.113921045960454736e+06 1.132794837311049014e+04 1.423105606762630515e+01 1.817331139565450326e+07 8.739080030258577317e+06 7.182503170406218618e+06 8.728158009989304701e+05 1.241014600863498781e+05
6.770000000000000000e+03 1.100000000000000000e+02 3.153385047841543332e+06 1.183370650689771901e+04 1.405759836121498729e+01 1.954802003882724792e+07 9.400142210365578532e+06 7.725819078718561679e+06 8.887405923809988890e+05 1.288945204473143240e+05
6.770000000000000000e+03 1.120000000000000000e+02 3.232926366863104049e+06 1.225509876169201743e+04 1.388969235271731328e+01 2.094960767332645506e+07 1.007412980902842805e+07 8.279758171557737514e+06 8.983998349582157098e+05 1.328759782838729443e+05
6.770000000000000000e+03 1.140000000000000000e+02 3.345362688482312486e+06 1.256017497964663016e+04 1.372687546828531779e+01 2.229864495349020511e+07 1.072284728810999915e+07 8.812928177332755178e+06 9.017534079850612907e+05 1.358643222647790681e+05
6.770000000000000000e+03 1.160000000000000000e+02 3.455312514474343508e+06 1.289072665999651508e+04 1.356858657450501937e+01 2.371162450150503963e+07 1.140231296623472683e+07 9.371369611718919128e+06 9.055298312502405606e+05 1.391514541212523764e+05
6.770000000000000000e+03 1.180000000000000000e+02 3.570048968065779191e+06 1.319262601388305120e+04 1.341477174040584330e+01 2.510655974490040913e+07 1.207310160038399324e+07 9.922679529326686636e+06 9.069169708730429411e+05 1.422014482257753261e+05
6.770000000000000000e+03 1.200000000000000000e+02 3.692488950882386416e+06 1.346505060265104112e+04 1.326556710254795668e+01 2.647232472801636532e+07 1.272986300341751054e+07 1.046246070116121322e+07 9.063940644947728142e+05 1.451925009227946866e+05
6.770000000000000000e+03 1.220000000000000000e+02 3.815637681615178939e+06 1.375271648488885876e+04 1.311992535587842923e+01 2.792249336869854107e+07 1.342721196379042044e+07 1.103560010501328111e+07 9.058230339825539850e+05 1.481792744355635368e+05
6.770000000000000000e+03 1.240000000000000000e+02 3.926616453195843846e+06 1.407019776736886161e+04 1.297846845997494292e+01 2.943650204600156844e+07 1.415525996282601915e+07 1.163397053338506073e+07 9.070003365690627834e+05 1.514518611212894029e+05
6.770000000000000000e+03 1.260000000000000000e+02 4.031503342657856178e+06 1.441657625185664074e+04 1.284076846226263946e+01 3.103601187261749431e+07 1.492442327487513795e+07 1.226613294730329886e+07 9.096204016265176469e+05 1.550259165297763539e+05
6.770000000000000000e+03 1.280000000000000000e+02 4.134354948592069093e+06 1.478641205935755352e+04 1.270669044480068521e+01 3.275514284641393647e+07 1.575110933309652656e+07 1.294557234064297192e+07 9.132853112031003693e+05 1.587150749008871790e+05
6.770000000000000000e+03 1.300000000000000000e+02 4.237096008861245587e+06 1.517651473179999812e+04 1.257599310845294305e+01 3.460388520631280541e+07 1.664012218753693998e+07 1.367623708148998022e+07 9.178415796062769368e+05 1.624945321342595562e+05
6.770000000000000000e+03 1.320000000000000000e+02 4.327576275811248459e+06 1.558687901909761604e+04 1.244860048075328685e+01 3.648636371658044308e+07 1.754535789270427078e+07 1.442023511100990325e+07 9.230929918920822674e+05 1.664871235407378408e+05
6.770000000000000000e+03 1.340000000000000000e+02 4.374463785363983363e+06 1.602067636705393306e+04 1.232444820262684360e+01 3.820897771543753892e+07 1.837371884847678989e+07 1.510105107452966645e+07 9.292659613078975817e+05 1.708292113724663213e+05
6.770000000000000000e+03 1.360000000000000000e+02 4.359972984477993101e+06 1.654223261066658233e+04 1.220333802125179012e+01 3.991251312847030908e+07 1.919290540093044564e+07 1.577432674997607432e+07 9.380975697918419028e+05 1.757250042926914466e+05
6.770000000000000000e+03 1.380000000000000000e+02 4.341379948139806278e+06 1.715827315435148557e+04 1.208536512147067121e+01 4.204706486362855136e+07 2.021935666433286667e+07 1.661794981191491708e+07 9.500946210998649476e+05 1.810214095005240815e+05
6.770000000000000000e+03 1.400000000000000000e+02 4.298541008657746948e+06 1.793130822238362816e+04 1.196986945508488098e+01 4.456815473542264849e+07 2.143168421837187186e+07 1.761434147674766555e+07 9.667703364016294945e+05 1.875634198113320163e+05
6.770000000000000000e+03 1.420000000000000000e+02 4.180823011930966284e+06 1.904729402218213363e+04 1.185711361132591257e+01 4.763227054759618640e+07 2.290513904020297527e+07 1.882534925932991132e+07 9.944994906109059229e+05 1.970103103965964401e+05
6.770000000000000000e+03 1.440000000000000000e+02 5.028850532997811213e+06 1.614212899793649558e+04 1.174707054040295517e+01 4.107983280859635025e+07 1.975423953995568678e+07 1.623567785549818538e+07 9.873552613859199919e+05 1.645748554013203247e+05
6.770000000000000000e+03 1.500000000000000000e+02 4.894630161889794283e+06 1.850514735443853715e+04 1.143169067748836021e+01 4.773112598286082596e+07 2.295267608732638881e+07 1.886441916033705324e+07 1.049533343096858822e+06 1.909753779949196614e+05
6.770000000000000000e+03 1.520000000000000000e+02 4.875029215032209642e+06 1.936504648063782224e+04 1.133118843476193227e+01 5.050364398404721171e+07 2.428590898969628662e+07 1.996018090127608180e+07 1.055607454525515437e+06 1.979420714002150635e+05
6.770000000000000000e+03 1.560000000000000000e+02 4.799712734006986022e+06 2.141550662490056857e+04 1.113665696742742384e+01 5.753238107341104746e+07 2.766584864947038889e+07 2.273809656723330542e+07 1.120821199211938074e+06 1.972387424359559081e+05
6.770000000000000000e+03 1.720000000000000000e+02 -4.566526499285069294e+06 2.705881242747153738e+04 8.655792192963577492e+00 8.353203369399604201e+07 4.016841574159342051e+07 3.301374657460977510e+07 -3.711724212061808794e+05 2.439792691351253598e+05
6.960000000000000000e+03 4.400000000000000000e+01 1.107718403919591568e+06 2.563641474522299632e+03 2.613423728624175268e+01 7.663345305567481555e+05 3.685106498580891639e+05 3.028727167813641718e+05 5.114175210426029516e+05 3.218716651087764694e+04
6.960000000000000000e+03 4.600000000000000000e+01 1.107718403919591568e+06 2.459767420727147510e+03 2.537111257245702944e+01 8.066453951921823900e+05 3.878951122969056596e+05 3.188044810450334917e+05 5.216660494536836632e+05 3.136828294234230998e+04
6.960000000000000000e+03 4.800000000000000000e+01 1.107718403919591568e+06 2.685965253478703289e+03 2.462600731114262942e+01 9.049143446602763142e+05 4.351501334207089967e+05 3.576425896175770904e+05 5.349510856841844507e+05 3.443397139768033958e+04
6.960000000000000000e+03 5.000000000000000000e+01 1.107718403919591568e+06 2.999348921262725526e+03 2.391379280260103712e+01 1.074585298137556994e+06 5.167405496616801247e+05 4.247003830347863259e+05 5.658388719646806130e+05 3.771218532624659565e+04
6.960000000000000000e+03 5.200000000000000000e+01 1.107718403919591568e+06 3.345324616170292757e+03 2.337129890470389526e+01 1.272015332597480156e+06 6.116795970349912532e+05 5.027291922908078413e+05 6.009758328485275852e+05 4.139391356262881891e+04
6.960000000000000000e+03 5.400000000000000000e+01 1.107718403919591568e+06 3.831459143665273587e+03 2.279906162442651052e+01 1.431115483123792568e+06 6.881867848559236154e+05 5.656091656037941575e+05 6.235021958982947981e+05 4.837568694370746380e+04
6.960000000000000000e+03 5.600000000000000000e+01 1.107718403919591568e+06 4.131624669421206818e+03 2.225239630411044800e+01 1.760015218426537933e+06 8.463462444153319811e+05 6.955977703289957717e+05 6.382778313540576492e+05 5.052150212239191751e+04
6.960000000000000000e+03 6.200000000000000000e+01 1.665441287524783751e+06 3.897988120303351479e+03 2.079321263756478189e+01 2.214453773295240011e+06 1.064874107245121617e+06 8.752021522733750753e+05 6.203479580039506545e+05 4.755941261261590262e+04
6.960000000000000000e+03 7.000000000000000000e+01 1.935495588155311765e+06 4.929632256264254465e+03 1.917695137837143449e+01 3.593407768816102762e+06 1.727977768572531641e+06 1.420195919729601592e+06 6.534062632184720132e+05 5.920709139754794887e+04
6.960000000000000000e+03 7.200000000000000000e+01 2.085846189412202220e+06 4.884961403789024189e+03 1.882015781142243682e+01 3.673552309621583670e+06 1.766517225737993140e+06 1.451870852596473414e+06 6.706809669770911569e+05 5.657254143101456430e+04
6.960000000000000000e+03 7.400000000000000000e+01 2.177522542086992413e+06 5.088478960183732852e+03 1.847956646217918930e+01 4.041349436129807960e+06 1.943381444562916644e+06 1.597232584957659245e+06 6.812231074252900435e+05 5.837160738586820662e+04
6.960000000000000000e+03 7.600000000000000000e+01 2.190711167356180027e+06 5.599994275382067826e+03 1.815386940370035873e+01 4.799020722838230431e+06 2.307726162320691627e+06 1.896681392080958467e+06 6.750017464750696672e+05 6.643219600355866714e+04
6.960000000000000000e+03 7.800000000000000000e+01 2.273934047900145873e+06 5.833672377975066411e+03 1.784219675028491991e+01 5.249179990150074475e+06 2.524196225357274059e+06 2.074594502920416417e+06 6.819537625649690162e+05 6.898231022377443151e+04
6.960000000000000000e+03 8.000000000000000000e+01 2.355176765269259457e+06 6.085381646023546637e+03 1.754357364715393075e+01 5.746038386270848103e+06 2.763122703469766304e+06 2.270964164325862192e+06 6.904694094120695954e+05 7.166166756162828824e+04
